NCID,NameC,NameE,NameF,Pinyin,PYA,Strokes,Description,ICF2,IDF2,TF2,MAX2,Boy,Girl,ScoreC,ScoreMax,ScoreAvg,ScoreMin,ScoreStd,IsFree
15697,天予,天,予,Tian Yu,TY,8,成语，天之赐予。,279,787,4069,431,0.4475,0.5525,79,96,87,78,4.2802,101
12406,馨妍,馨,妍,Xin Yan,XY,27,诗词，兰馨桂馥相映妍。,323,775,5051,452,0.0003,0.9997,83,96,87,79,4.5138,100
12173,芷君,芷,君,Zhi Jun,ZJ,14,诗词，兰芷最思君。,268,771,5136,725,0.022,0.978,83,96,89,79,4.6863,11
12413,笑语,笑,语,Xiao Yu,XY,19,成语，欢声笑语。,308,771,5044,828,0.1108,0.8892,80,96,86,79,3.6065,101
10598,佳淇,佳,淇,Jia Qi,JQ,19,诗词，满卷佳章咏淇澳。,311,770,5817,454,0.1818,0.8182,81,96,89,79,4.5728,11
12943,靖雅,靖,雅,Jing Ya,JY,25,诗词，文靖有雅量。,267,769,4842,482,0.0584,0.9416,80,96,86,79,4.7301,11
15894,梦晴,梦,晴,Meng Qing,MQ,23,诗词，梦好山晴晓不知。,302,767,4029,301,0.0116,0.9884,80,95,85,78,4.648,101
18190,晨欣,晨,欣,Chen Xin,CX,19,诗词，晨窗对雪亦欣然。,274,766,3554,216,0.3083,0.6917,83,96,88,78,5.0653,101
5553,奕彤,奕,彤,Yi Tong,YT,16,诗词，奕奕彤云端。,267,763,10566,2023,0.1797,0.8203,81,96,88,79,4.825,100
13742,语晨,语,晨,Yu Chen,YC,20,诗词，鸟语知春晨。,320,763,4595,401,0.069,0.931,80,96,87,78,4.3871,101
14406,怡晨,怡,晨,Yi Chen,YC,19,诗词，怡怡晨夕间。,266,762,4398,279,0.2195,0.7805,81,96,89,79,4.5974,101
17106,依萱,依,萱,Yi Xuan,YX,20,诗词，依依萱草花。,350,762,3772,260,0.0229,0.9771,81,96,88,79,4.1324,101
18008,诗蕾,诗,蕾,Shi Lei,SL,24,诗词，诗树经寒蕾已多。,319,759,3587,207,0.0528,0.9472,80,96,85,78,4.6032,10
13940,心彤,心,彤,Xin Tong,XT,11,诗词，丹心只在彤云里。,293,757,4540,530,0.1559,0.8441,80,96,87,79,4.6302,100
16195,雨思,雨,思,Yu Si,YS,17,诗词，风雨思无晦。,311,757,3949,283,0.0901,0.9099,79,96,86,78,5.0044,101
13745,雨瑶,雨,瑶,Yu Yao,YY,22,诗词，朝来天雨瑶花霏。,299,755,4580,261,0.0394,0.9606,82,96,89,78,4.932,101
11149,怡嘉,怡,嘉,Yi Jia,YJ,22,诗词，翁季怡怡意度嘉。,290,753,5560,638,0.1904,0.8096,81,96,88,78,4.6766,101
12084,梓怡,梓,怡,Zi Yi,ZY,19,诗词，枌梓怡前辈。,307,753,5174,596,0.0977,0.9023,83,96,89,79,4.8158,101
14555,韵怡,韵,怡,Yun Yi,YY,21,诗词，古刹梵音雅韵怡。,264,753,4359,267,0.0118,0.9882,83,96,88,78,4.627,101
14676,雨曦,雨,曦,Yu Xi,YX,28,诗词，雨上见朝曦。,293,753,4323,292,0.2316,0.7684,81,96,88,78,4.5582,101
18854,琳君,琳,君,Lin Jun,LJ,19,诗词，紫荷琳馆君诸父。,285,747,3437,179,0.0352,0.9648,83,96,88,79,4.6674,11
16713,雨熙,雨,熙,Yu Xi,YX,22,诗词，雨足郊原万物熙。,306,746,3848,188,0.4431,0.5569,81,96,89,79,4.5295,101
12914,俊涵,俊,涵,Jun Han,JH,20,诗词，才俊三生正气涵。,278,745,4855,561,0.3947,0.6053,82,96,89,79,4.8218,10
20818,萧然,萧,然,Xiao Ran,XR,23,诗词，萧然自有林下风。,319,745,3122,217,0.3163,0.6837,78,96,84,76,4.0062,100
21325,云琪,云,琪,Yun Qi,YQ,16,诗词，云白山青琪树绿。,274,745,3046,183,0.3108,0.6892,82,96,89,78,4.8245,101
12946,紫瑶,紫,瑶,Zi Yao,ZY,26,诗词，偏照紫府瑶台。,296,741,4843,621,0.0252,0.9748,81,96,87,79,5.0778,100
13787,诗琳,诗,琳,Shi Lin,SL,20,诗词，诗篇垂琳琅。,274,741,4571,332,0.076,0.924,82,96,88,78,4.8947,101
9205,子嫣,子,嫣,Zi Yan,ZY,17,诗词，妙语子蝉嫣。,312,734,6561,572,0.027,0.973,80,96,88,78,4.2835,100
14715,琪瑶,琪,瑶,Qi Yao,QY,26,诗词，琪树瑶花。,247,731,4314,378,0.0618,0.9382,81,96,83,76,4.7797,101
16253,雨君,雨,君,Yu Jun,YJ,15,诗词，萧萧风雨思君子。,277,730,3947,301,0.1516,0.8484,84,96,90,78,4.7219,101
16701,梦星,梦,星,Meng Xing,MX,20,诗词，满船清梦压星河。,293,730,3848,244,0.3068,0.6932,80,93,83,74,4.7668,101
10898,一茗,一,茗,Yi Ming,YM,10,诗词，一杯山茗雪花白。,286,729,5687,1358,0.3594,0.6406,80,96,89,78,4.6627,101
17326,紫雯,紫,雯,Zi Wen,ZW,24,诗词，丹心照紫雯。,271,727,3727,289,0.0045,0.9955,81,96,88,79,4.7563,100
18191,佳思,佳,思,Jia Si,JS,17,诗词，每逢佳节倍思亲。,270,727,3550,358,0.1019,0.8981,79,95,87,77,4.7005,101
20976,雨雯,雨,雯,Yu Wen,YW,20,诗词，雷电风露雾雨雯。,276,726,3101,145,0.0071,0.9929,82,96,89,79,4.7068,100
14411,伊然,伊,然,Yi Ran,YR,18,诗词，还倩伊然。,303,725,4389,365,0.1651,0.8349,79,96,87,78,5.0386,101
14499,语馨,语,馨,Yu Xin,YX,29,诗词，每思好语似兰馨。,312,725,4369,353,0.0109,0.9891,82,96,87,79,3.9767,101
17165,若诗,若,诗,Ruo Shi,RS,16,诗词，春声细若诗。,281,725,3758,262,0.1487,0.8513,77,93,81,75,3.8388,101
20108,若君,若,君,Ruo Jun,RJ,15,诗词，美哉若君子。,259,725,3229,282,0.1827,0.8173,83,95,86,77,4.8202,101
14005,奕晨,奕,晨,Yi Chen,YC,20,诗词，赫奕晨霞照万灯。,293,721,4521,367,0.4585,0.5415,81,96,88,78,4.6967,101
19812,欣晨,欣,晨,Xin Chen,XC,19,诗词，欣欣生意入芳晨。,262,719,3275,205,0.2535,0.7465,81,96,88,78,4.9194,101
12064,美萱,美,萱,Mei Xuan,MX,21,诗词，诗人美萱草。,300,717,5178,1137,0.0095,0.9905,81,96,87,79,4.6348,101
14376,心然,心,然,Xin Ran,XR,16,诗词，使我心依然。,301,713,4401,416,0.4497,0.5503,79,96,87,75,4.9666,101
24969,怡悦,怡,悦,Yi Yue,YY,18,诗词，白云自怡悦。,278,713,2630,163,0.0848,0.9152,82,96,87,79,4.6685,101
12347,星语,星,语,Xing Yu,XY,18,诗词，星语半凝瑶草香。,320,712,5069,1076,0.4228,0.5772,80,94,81,74,4.5246,101
17721,宇琳,宇,琳,Yu Lin,YL,18,诗词，玉宇琳宫。,248,711,3642,224,0.1423,0.8577,83,96,90,78,4.6605,101
15498,嘉璇,嘉,璇,Jia Xuan,JX,29,诗词，嘉政在璇玑。,275,710,4118,330,0.0528,0.9472,81,96,88,79,4.7145,10
12882,怡心,怡,心,Yi Xin,YX,12,诗词，神怡心静。,263,709,4866,765,0.1251,0.8749,80,96,88,79,4.4965,101
17787,宇璇,宇,璇,Yu Xuan,YX,21,诗词，宫宇璇题日月明。,262,709,3629,305,0.0836,0.9164,81,96,89,78,4.3232,101
4329,馨文,馨,文,Xin Wen,XW,24,诗词，馨香袭文书。,236,708,13206,5789,0.0962,0.9038,82,96,88,77,5.0205,101
16797,潇宇,潇,宇,Xiao Yu,XY,20,诗词，潇潇栋宇自明昌。,255,703,3832,407,0.4872,0.5128,83,96,89,81,4.2573,101
20429,若思,若,思,Ruo Si,RS,17,诗词，俨然若思。,251,703,3165,217,0.1103,0.8897,78,94,83,76,4.3532,101
11057,馨然,馨,然,Xin Ran,XR,32,诗词，明德惟馨自古然。,305,702,5606,677,0.0392,0.9608,79,96,87,78,4.6883,11
15348,惠妍,惠,妍,Hui Yan,HY,19,诗词，嗟君独有惠芳妍。,275,702,4154,1044,0.002,0.998,83,96,88,78,4.6388,11
12699,馨语,馨,语,Xin Yu,XY,29,诗词，古有宁馨语。,310,700,4935,582,0.0166,0.9834,80,96,87,79,3.7625,101
19058,心瑶,心,瑶,Xin Yao,XY,18,诗词，欲将心事付瑶琴。,268,700,3393,193,0.0745,0.9255,81,96,88,77,4.8364,11
18420,美瑶,美,瑶,Mei Yao,MY,23,诗词，幽人美瑶瑟。,296,698,3512,386,0.0096,0.9904,81,96,87,79,4.2887,101
13822,梓晴,梓,晴,Zi Qing,ZQ,23,诗词，到家桥梓耸晴晖。,263,697,4572,277,0.0941,0.9059,80,96,87,78,4.556,10
21691,羽晨,羽,晨,Yu Chen,YC,17,诗词，羽旗摇曳晨曦上。,266,692,3000,172,0.3034,0.6966,80,96,88,79,4.6468,101
20002,亦晨,亦,晨,Yi Chen,YC,17,诗词，亦得共芳晨。,276,689,3243,205,0.4891,0.5109,80,96,88,79,4.5176,101
14602,美璇,美,璇,Mei Xuan,MX,24,诗词，美人出璇户。,236,687,4343,542,0.0055,0.9945,80,96,85,76,4.7717,100
8492,佳桐,佳,桐,Jia Tong,JT,18,诗词，佳句欲邀桐叶满。,264,683,7099,1996,0.2353,0.7647,81,96,88,79,4.7243,101
13552,依彤,依,彤,Yi Tong,YT,15,诗词，疏依玉宇排彤树。,274,682,4652,259,0.0517,0.9483,80,96,87,79,4.6486,101
16590,俊仪,俊,仪,Jun Yi,JY,14,诗词，俊仪美女名灵芝。,237,682,3876,521,0.3238,0.6762,84,96,90,79,4.5034,101
11637,思娴,思,娴,Si Xian,SX,19,诗词，渊德雅而娴。,266,678,5350,1091,0.0033,0.9967,80,96,87,79,4.7481,1
15326,雨禾,雨,禾,Yu He,YH,13,诗词，五风十雨禾黍丰。,258,675,4154,363,0.2946,0.7054,78,96,86,78,4.3295,101
21475,亦君,亦,君,Yi Jun,YJ,13,诗词，我亦思君。,229,675,3030,199,0.32,0.68,83,96,89,77,5.0048,101
18673,艺君,艺,君,Yi Jun,YJ,11,诗词，六艺越诸君。,247,674,3470,205,0.1331,0.8669,84,96,90,78,4.6169,101
21410,曦晨,曦,晨,Xi Chen,XC,31,诗词，曦光晨露染青莎。,261,670,3041,506,0.3417,0.6583,79,96,84,77,4.3237,100
13946,斯涵,斯,涵,Si Han,SH,23,诗词，和气斯涵濡。,263,667,4541,720,0.2157,0.7843,80,96,85,77,4.815,101
22894,怡雪,怡,雪,Yi Xue,YX,19,诗词，怡此冰雪颜。,280,667,2852,259,0.0373,0.9627,81,96,87,79,4.5435,11
16890,紫桐,紫,桐,Zi Tong,ZT,22,诗词，紫桐花落鸟关关。,292,666,3813,383,0.1449,0.8551,80,96,86,79,4.5462,100
22804,悦怡,悦,怡,Yue Yi,YY,18,诗词，亲颜悦以怡。,273,665,2865,207,0.0427,0.9573,83,96,87,78,4.7146,101
18765,紫晨,紫,晨,Zi Chen,ZC,23,诗词，忽报春风送紫晨。,274,664,3453,382,0.1866,0.8134,80,96,87,79,4.7861,101
20598,依珊,依,珊,Yi Shan,YS,17,诗词，依稀环佩珊珊。,306,664,3154,403,0.0108,0.9892,80,96,86,77,4.7319,101
22971,语薇,语,薇,Yu Wei,YW,25,诗词，笑语出蔷薇。,330,663,2840,180,0.0007,0.9993,82,96,87,81,3.9906,11
27204,欢欣,欢,欣,Huan Xin,HX,14,成语，欢欣鼓舞。,290,662,2414,168,0.1433,0.8567,82,96,85,79,4.2268,101
14698,子茗,子,茗,Zi Ming,ZM,12,诗词，待子倾新茗。,268,661,4313,285,0.4458,0.5542,80,96,88,79,4.5836,101
32872,紫雪,紫,雪,Zi Xue,ZX,23,诗词，千红百紫雪中开。,389,660,2000,71,0.0307,0.9693,80,95,83,76,4.4143,101
22701,雨然,雨,然,Yu Ran,YR,20,诗词，看风看雨亦欣然。,285,658,2874,183,0.2939,0.7061,80,96,88,79,4.769,101
11642,紫菡,紫,菡,Zi Han,ZH,23,诗词，紫陌香飘菡萏风。,298,657,5347,512,0.005,0.995,80,96,87,79,4.1171,100
25203,语心,语,心,Yu Xin,YX,13,诗词，一闻君语识君心。,294,657,2560,158,0.0363,0.9637,79,96,86,79,3.9246,101
21836,雅月,雅,月,Ya Yue,YY,16,诗词，雅淡惟应月知。,290,655,2984,290,0.0118,0.9882,80,96,87,78,4.4659,101
12115,一茜,一,茜,Yi Qian,YQ,10,诗词，一一茜绚开明眸。,268,654,5166,1052,0.0212,0.9788,81,96,89,78,4.7699,101
21065,舒瑶,舒,瑶,Shu Yao,SY,26,诗词，舒卷瑶台路。,261,650,3088,456,0.0248,0.9752,81,96,87,79,4.6354,11
21329,羽馨,羽,馨,Yu Xin,YX,26,诗词，羽服犹馨。,301,650,3052,189,0.0609,0.9391,82,96,88,80,4.1654,101
19156,若瑶,若,瑶,Ruo Yao,RY,22,诗词，皎若瑶台阆风。,278,649,3385,239,0.0488,0.9512,81,96,85,77,4.7429,100
21321,湘琳,湘,琳,Xiang Lin,XL,24,诗词，湘中琳琅碧。,219,649,3053,195,0.0609,0.9391,82,96,87,78,4.7463,11
15330,虹羽,虹,羽,Hong Yu,HY,15,诗词，虹旌兮翠羽。,238,648,4159,1156,0.0995,0.9005,82,96,87,77,4.2122,101
20527,若晴,若,晴,Ruo Qing,RQ,20,诗词，雨若再晴花再艳。,269,647,3167,219,0.0421,0.9579,80,95,84,77,4.5678,100
23076,依瑶,依,瑶,Yi Yao,YY,22,诗词，曲岸依瑶圃。,325,645,2832,161,0.0232,0.9768,81,96,86,79,4.7307,101
20933,心婷,心,婷,Xin Ting,XT,16,诗词，心香馥郁且娉婷。,269,644,3097,182,0.0038,0.9962,82,96,87,77,5.1671,101
18338,诗晨,诗,晨,Shi Chen,SC,19,诗词，偶开诗卷雪窗晨。,237,641,3524,468,0.4128,0.5872,80,96,86,77,5.2054,101
14989,诗悦,诗,悦,Shi Yue,SY,18,诗词，赋诗悦情性。,240,639,4240,749,0.1879,0.8121,81,96,85,76,5.1013,101
11886,茜文,茜,文,Qian Wen,QW,13,诗词，峭茜资文字。,226,638,5248,689,0.0481,0.9519,82,96,87,77,4.7716,11
23087,嘉月,嘉,月,Jia Yue,JY,18,诗词，山水陶嘉月。,277,636,2830,290,0.141,0.859,81,96,89,77,4.5572,101
18806,心童,心,童,Xin Tong,XT,16,诗词，兴至有时心似童。,252,634,3434,287,0.4385,0.5615,79,95,84,74,4.427,100
19456,茹月,茹,月,Ru Yue,RY,13,诗词，明明如月。,280,634,3332,298,0.0103,0.9897,79,95,84,77,3.9963,11
20570,雨墨,雨,墨,Yu Mo,YM,23,诗词，紫毫飞雨墨花新。,265,633,3158,283,0.2454,0.7546,75,96,84,76,4.2615,101
22915,羽辰,羽,辰,Yu Chen,YC,13,诗词，羽旄曜辰极。,265,632,2848,137,0.4258,0.5742,80,96,88,78,4.6412,11
26592,菲雪,菲,雪,Fei Xue,FX,22,诗词，芳菲斗雪妆。,325,632,2450,157,0.0045,0.9955,79,92,81,74,3.7876,101
15380,语晴,语,晴,Yu Qing,YQ,21,诗词，语晴新燕自双双。,277,629,4147,454,0.0071,0.9929,80,96,86,78,4.1226,101
27008,琳瑶,琳,瑶,Lin Yao,LY,26,诗词，琳馆瑶台九天近。,281,629,2434,182,0.0083,0.9917,81,96,84,77,4.3572,11
10994,佳忆,佳,忆,Jia Yi,JY,12,诗词，佳辰风雨忆华年。,252,627,5637,2002,0.0783,0.9217,79,95,88,79,3.5532,101
13562,思瑾,思,瑾,Si Jin,SJ,24,诗词，醇醪共饮思公瑾。,226,626,4647,723,0.0853,0.9147,80,96,86,77,4.8688,10
17020,婉彤,婉,彤,Wan Tong,WT,18,诗词，岂惟婉娈彤管姝。,264,626,3788,869,0.0017,0.9983,80,96,84,77,4.6485,10
30311,伊雪,伊,雪,Yi Xue,YX,17,诗词，伊水雪潺湲。,306,626,2169,84,0.0233,0.9767,80,96,86,77,4.8936,11
14601,舒月,舒,月,Shu Yue,SY,16,诗词，团团望舒月。,256,625,4344,494,0.041,0.959,80,96,87,79,4.6296,101
23658,琳琪,琳,琪,Lin Qi,LQ,24,诗词，琳琅琪碧乃凡草。,231,624,2761,210,0.0317,0.9683,82,96,86,77,5.2128,11
25863,嘉雪,嘉,雪,Jia Xue,JX,25,诗词，嘉平瑞雪映苍华。,295,623,2531,114,0.1067,0.8933,81,96,87,78,4.5648,101
26714,涵瑶,涵,瑶,Han Yao,HY,25,诗词，大地涵瑶镜。,330,623,2460,236,0.0432,0.9568,81,96,84,78,4.4956,101
30240,云杉,云,杉,Yun Shan,YS,11,诗词，岚桂云杉风飒飒。,233,622,2173,125,0.3597,0.6403,77,96,84,76,4.4941,101
18973,柯欣,柯,欣,Ke Xin,KX,17,诗词，柯叶顿欣荣。,258,619,3410,367,0.3103,0.6897,82,96,87,78,4.3488,11
18197,羽桐,羽,桐,Yu Tong,YT,16,诗词，羽客借桐孙。,267,618,3552,347,0.2434,0.7566,80,96,87,78,4.2918,101
28094,依凝,依,凝,Yi Ning,YN,24,诗词，梅花依旧凝雪。,338,616,2341,272,0.016,0.984,79,96,86,79,4.0246,101
18198,雨妍,雨,妍,Yu Yan,YY,15,诗词，无限清光带雨妍。,267,615,3544,196,0.0027,0.9973,84,96,90,79,4.4334,101
22391,若怡,若,怡,Ruo Yi,RY,16,诗词，踞视二子心若怡。,240,615,2912,174,0.0439,0.9561,83,96,87,78,4.929,101
31029,忆雪,忆,雪,Yi Xue,YX,15,诗词，曲江长忆雪晴时。,313,614,2109,95,0.0398,0.9602,80,95,83,76,3.9937,101
25663,心羽,心,羽,Xin Yu,XY,10,诗词，天外归心一羽轻。,272,613,2526,139,0.277,0.723,82,96,88,76,4.6576,101
22192,晨瑶,晨,瑶,Chen Yao,CY,25,诗词，晨露含瑶琴。,219,612,2938,191,0.0864,0.9136,81,96,86,77,4.8843,100
22856,睿君,睿,君,Rui Jun,RJ,21,诗词，睿作尧君宝。,205,610,2857,230,0.2532,0.7468,83,96,88,78,4.8945,101
15615,韵如,韵,如,Yun Ru,YR,19,诗词，韵如荷叶夏田田。,256,606,4089,1197,0.1094,0.8906,79,96,83,75,4.7144,101
24221,韵琳,韵,琳,Yun Lin,YL,25,诗词，馀韵绕琳琅。,261,606,2705,302,0.0136,0.9864,82,96,87,78,4.5596,101
21023,睿欣,睿,欣,Rui Xin,RX,22,诗词，睿情欣逸赏。,256,605,3093,237,0.2683,0.7317,83,96,88,78,4.6349,11
21199,嘉茹,嘉,茹,Jia Ru,JR,23,诗词，嘉会喜连茹。,245,604,3067,173,0.0195,0.9805,81,96,87,78,4.7178,101
24898,诗月,诗,月,Shi Yue,SY,12,诗词，诗满红笺月满庭。,233,603,2639,196,0.1175,0.8825,80,96,86,75,5.1346,101
28324,心欣,心,欣,Xin Xin,XX,12,诗词，春色暄妍欣赏。,235,601,2289,166,0.2751,0.7249,83,96,88,76,4.8552,101
28676,凌霜,凌,霜,Ling Shuang,LS,27,诗词，故将明艳凌霜雪。,215,599,2292,95,0.0486,0.9514,77,93,81,76,3.6409,101
26832,依晴,依,晴,Yi Qing,YQ,20,诗词，依旧晴空万里平。,264,598,2450,111,0.02,0.98,80,96,87,78,4.3466,101
27421,春羽,春,羽,Chun Yu,CY,15,诗词，春羽振桑榆。,233,598,2397,261,0.197,0.803,82,96,88,78,4.697,101
28510,茜琳,茜,琳,Qian Lin,QL,21,诗词，茜璨玉琳华。,276,598,2305,162,0.002,0.998,82,96,86,77,4.3868,10
29945,一琪,一,琪,Yi Qi,YQ,13,诗词，一树琪花夜照云。,250,595,2198,247,0.357,0.643,82,96,89,75,5.0092,101
24214,舒宇,舒,宇,Shu Yu,SY,18,诗词，气舒天宇和。,221,594,2706,173,0.425,0.575,83,96,89,79,5.0374,11
29755,羽琪,羽,琪,Yu Qi,YQ,18,诗词，刷羽琪树侧。,242,594,2212,121,0.1612,0.8388,82,96,88,79,4.6142,101
5793,馨元,馨,元,Xin Yuan,XY,24,诗词，馨香元是早。,221,592,10120,4890,0.1457,0.8543,81,96,87,77,5.0261,11
14276,涵月,涵,月,Han Yue,HY,15,诗词，碧天如水涵月光。,235,592,4441,493,0.0706,0.9294,80,96,86,77,4.9171,101
20319,心睿,心,睿,Xin Rui,XR,18,诗词，心迎睿想入瑶编。,249,589,3199,278,0.4885,0.5115,80,96,88,79,4.6886,11
26919,司晨,司,晨,Si Chen,SC,16,诗词，司晨兼五德。,240,588,2440,166,0.4608,0.5392,78,92,80,74,3.5606,100
29673,羽嘉,羽,嘉,Yu Jia,YJ,20,诗词，羽嘉成百鸟。,244,587,2218,147,0.2668,0.7332,80,96,88,79,4.6406,101
29465,晨君,晨,君,Chen Jun,CJ,18,诗词，花照玉晨君。,214,586,2232,147,0.2918,0.7082,83,96,88,78,4.8271,101
21145,依雪,依,雪,Yi Xue,YX,19,诗词，依然春雪在长松。,266,583,3069,163,0.0283,0.9717,80,95,84,74,5.0196,101
30347,云璐,云,璐,Yun Lu,YL,21,诗词，云冠璐佩写清妍。,243,580,2164,148,0.0905,0.9095,80,96,86,78,4.558,10
30282,语诗,语,诗,Yu Shi,YS,17,诗词，独取妙语传清诗。,256,579,2171,157,0.0277,0.9723,77,96,83,77,3.944,101
22552,诗思,诗,思,Shi Si,SS,17,诗词，一时风景添诗思。,221,578,2889,182,0.1608,0.8392,78,95,84,76,4.6635,101
34372,芷柔,芷,柔,Zhi Rou,ZR,16,诗词，芷纷柔叶飘岸馨。,294,577,1914,106,0.0018,0.9982,78,95,82,77,3.6313,11
22494,心颖,心,颖,Xin Ying,XY,17,诗词，心同衡鉴见机颖。,236,576,2883,199,0.0685,0.9315,83,96,88,77,4.7385,101
30208,晨月,晨,月,Chen Yue,CY,15,诗词，花晨月夕。,240,576,2169,148,0.1371,0.8629,80,95,85,75,4.9295,101
33458,晴雪,晴,雪,Qing Xue,QX,23,诗词，西山晴雪。,271,576,1971,185,0.019,0.981,79,94,82,77,3.5318,101
15972,艺心,艺,心,Yi Xin,YX,8,诗词，自艺心田岁自收。,226,572,4007,568,0.137,0.863,80,96,88,77,4.4204,101
26155,若羽,若,羽,Ruo Yu,RY,14,诗词，飒若羽翼生。,264,570,2510,410,0.1962,0.8038,82,96,87,78,4.8385,101
31660,颖雪,颖,雪,Ying Xue,YX,24,诗词，淩空毛颖雪飞扬。,258,570,2080,126,0.0281,0.9719,80,96,87,79,4.3565,101
34142,琳欣,琳,欣,Lin Xin,LX,20,诗词，琳琅欣触目。,272,570,1928,127,0.0379,0.9621,83,96,87,78,4.709,10
26330,宇思,宇,思,Yu Si,YS,15,诗词，玉宇同辉客思平。,213,569,2489,204,0.2788,0.7212,79,95,86,76,5.0943,101
27051,雨丝,雨,丝,Yu Si,YS,13,诗词，春日雨丝暖融融。,243,565,2411,163,0.006,0.994,76,92,81,75,3.7948,101
31575,宛君,宛,君,Wan Jun,WJ,15,诗词，宛转为君好。,257,564,2086,98,0.0446,0.9554,82,96,86,79,4.4915,100
32816,云斐,云,斐,Yun Fei,YF,16,诗词，云依斐而承宇。,207,564,2006,143,0.3177,0.6823,79,96,87,77,4.6264,101
23983,舒晴,舒,晴,Shu Qing,SQ,24,诗词，白云舒卷看春晴。,216,562,2731,291,0.0214,0.9786,80,96,86,77,4.5322,101
36855,宛凝,宛,凝,Wan Ning,WN,24,诗词，山岚宛若凝。,329,560,1780,197,0.0073,0.9927,78,96,81,77,3.0472,100
36926,依柔,依,柔,Yi Rou,YR,17,诗词，依依杨柳春柔。,301,560,1776,132,0.0082,0.9918,78,95,83,77,4.068,101
35053,瑶琳,瑶,琳,Yao Lin,YL,26,诗词，自然生瑶琳。,269,559,1877,118,0.0151,0.9849,81,96,85,79,4.1064,101
25414,亦瑶,亦,瑶,Yi Yao,YY,20,诗词，亦有瑶台月。,272,556,2581,127,0.0974,0.9026,81,96,87,79,4.8265,100
14456,颖诗,颖,诗,Ying Shi,YS,21,诗词，漫寄颖滨诗。,174,553,4388,346,0.0746,0.9254,77,94,82,75,4.4181,101
19993,晨羽,晨,羽,Chen Yu,CY,17,诗词，晨风扬北羽。,226,551,3241,670,0.3103,0.6897,82,96,88,77,4.7889,101
26049,心莹,心,莹,Xin Ying,XY,14,诗词，可可芳心莹似镜。,222,550,2519,229,0.0275,0.9725,83,96,88,78,4.5814,101
30701,云茜,云,茜,Yun Qian,YQ,13,诗词，红云茜雾笼金阙。,240,548,2139,232,0.0173,0.9827,81,96,87,77,4.7758,101
41206,凝雪,凝,雪,Ning Xue,NX,27,诗词，灼灼花凝雪。,320,548,1588,100,0.0107,0.9893,79,89,80,75,3.0565,101
19824,欣言,欣,言,Xin Yan,XY,15,诗词，欣言对群英。,217,546,3273,180,0.302,0.698,81,96,88,78,4.993,101
28988,浩琳,浩,琳,Hao Lin,HL,22,诗词，心胸浩琳琅。,209,546,2266,142,0.4058,0.5942,82,96,88,78,4.7162,101
37820,云欣,云,欣,Yun Xin,YX,12,诗词，万里风云欣雪作。,240,546,1731,98,0.3521,0.6479,83,96,89,77,4.7394,101
40179,琳雪,琳,雪,Lin Xue,LX,23,诗词，面面琳琅雪雨馀。,284,545,1631,151,0.0101,0.9899,80,94,83,76,4.014,11
24245,怡晴,怡,晴,Yi Qing,YQ,20,诗词，融怡天气雨初晴。,213,544,2703,252,0.0265,0.9735,81,96,88,78,4.5686,11
15415,梓墨,梓,墨,Zi Mo,ZM,26,诗词，桑梓何修灿墨华。,276,541,4138,426,0.4898,0.5102,74,96,83,77,3.915,101
22710,欣灵,欣,灵,Xin Ling,XL,15,诗词，人杰还欣地炳灵。,234,540,2870,171,0.1611,0.8389,81,96,87,77,5.1288,101
30643,悦君,悦,君,Yue Jun,YJ,17,诗词，心悦君兮知不知。,246,539,2146,306,0.1784,0.8216,83,96,87,78,4.7116,100
14958,姝彤,姝,彤,Shu Tong,ST,16,诗词，三姝骈立映彤霞。,212,538,4250,968,0.0021,0.9979,80,96,83,76,4.5019,11
26393,瑶琪,瑶,琪,Yao Qi,YQ,26,诗词，瑶草琪花。,221,538,2490,250,0.0548,0.9452,81,96,84,78,4.4675,101
35702,云霏,云,霏,Yun Fei,YF,20,诗词，烟云霏霏碧草齐。,221,538,1839,90,0.1939,0.8061,79,96,86,77,4.5037,101
23015,一晴,一,晴,Yi Qing,YQ,13,诗词，一江烟水照晴岚。,220,536,2836,662,0.1085,0.8915,80,96,88,77,4.8342,101
31172,晴宇,晴,宇,Qing Yu,QY,18,诗词，晴霞映眉宇。,195,536,2112,207,0.3145,0.6855,82,96,87,78,4.1235,101
40749,欣可,欣,可,Xin Ke,XK,13,诗词，佳景欣可瞩。,289,536,1607,192,0.2978,0.7022,79,95,84,75,4.7194,101
29402,紫星,紫,星,Zi Xing,ZX,21,诗词，云开双见紫微星。,242,534,2200,129,0.4563,0.5437,80,94,83,74,5.193,101
27875,诗君,诗,君,Shi Jun,SJ,15,诗词，等闲落笔诗中君。,184,532,2359,374,0.2568,0.7432,83,96,90,76,4.62,101
28549,怡瑶,怡,瑶,Yi Yao,YY,22,诗词，怡然一笑上瑶京。,247,531,2302,343,0.0308,0.9692,82,96,88,79,4.6923,11
29201,伊君,伊,君,Yi Jun,YJ,13,诗词，伊人疑是云中君。,209,530,2250,432,0.0783,0.9217,83,96,90,78,4.6094,101
30835,泽雅,泽,雅,Ze Ya,ZY,20,诗词，王泽犹来雅在新。,242,530,2127,166,0.1961,0.8039,80,94,85,76,4.8535,101
29346,云馨,云,馨,Yun Xin,YX,24,诗词，宁云尔德馨。,228,529,2242,159,0.1322,0.8678,82,96,88,78,4.7367,101
